chapter_id,chapter_name,zone,region,chapter_type,account_type,city,state,country,lat,lon,snapshot_date
a0M6g00000BqRhM,Jackson County (MO) Links NSBE Jr. Chapter- Elementary,MO Zone,Region 5,NSBE Jr. Chapter,Chapter,Kansas City,Missouri,United States,38.755307320952824,-92.3246228702202,2026-06-19
a0M6g00000W35Ae,Washington University in St. Louis,MO Zone,Region 5,Collegiate Chapter,Chapter,St. Louis,Missouri,United States,38.32135955069455,-92.21943396590959,2026-06-19
a0M6g00000W35Dy,Marian Middle School LINKS-NSBE Jr. Chapter,MO Zone,Region 5,NSBE Jr. Chapter,Chapter,St. Louis,Missouri,United States,38.11120511940511,-92.44375252537944,2026-06-19
a0M6g00000W35M5,St. Louis Gateway Professionals Chapter,MO Zone,Region 5,Professional Chapter,Chapter,Hazelwood,Missouri,United States,38.59820842598923,-92.19472915885152,2026-06-19
a0M6g00000W35UF,St. Louis Metro Gateway NSBE Jr,MO Zone,Region 5,NSBE Jr. Chapter,Chapter,Ferguson,Missouri,United States,38.79334916327978,-92.20411760323937,2026-06-19
a0M6g00000W36P4,University of Missouri - Kansas City Chapter,Big Tex Zone,Region 5,Collegiate Chapter,Chapter,Kansas City,Missouri,United States,38.440339111539416,-92.10536520577121,2026-06-19
a0M6g00000aP9ZY,"Jackson County (MO) Links WeCode KC, NSBE Jr. Chapter",,Region 5,NSBE Jr. Chapter,Non-Member,Lee's Summit,Missouri,United States,38.73841451037484,-92.13388083729716,2026-06-19
a0MUJ0000025Lyj,University Academy GryphonBots,,Region 5,NSBE Jr. Chapter,Non-Member,Kansas City,Missouri,United States,38.78033285648457,-92.09096438048329,2026-06-19
a0MUJ000002VR2n,University of Central Missouri NSBE Chapter,,Region 5,Collegiate Chapter,Non-Member,Warrensburg,Missouri,United States,38.71284600678335,-92.55849515017145,2026-06-19
a0MUJ000002VTJ7,Jackson County (MO) Links NSBE Jr. Chapter- Middle School,,Region 5,NSBE Jr. Chapter,Non-Member,Lee's Summit,Missouri,United States,38.61877445209565,-92.33030591033085,2026-06-19
a0MUJ000002bCvV,Truman State University NSBE Chapter,,Region 5,Collegiate Chapter,Non-Member,Kirksville,Missouri,United States,38.49325766168789,-92.18049631336235,2026-06-19
a0MUJ000006HBbV,Kaleidoscope Discovery Center NSBE Jr.,,Region 5,NSBE Jr. Chapter,Non-Member,Rolla,Missouri,United States,38.7849555816939,-91.94916334299786,2026-06-19
a0M6g00000BqR3y,University of Nebraska-Lincoln,,Region 4,Collegiate Chapter,Non-Member,Lincoln,Nebraska,United States,40.97712977184153,-98.10445455179347,2026-06-19
a0MUJ00000Be1Th,Omaha NSBE Jr.,,Region 5,NSBE Jr. Chapter,Non-Member,Omaha,Nebraska,United States,41.300358476554685,-98.37553699708087,2026-06-19
a0M6g00002MAi3z,University of Nevada - Reno,,Region 6,Collegiate Chapter,Non-Member,Reno,Nevada,United States,38.050223842404954,-117.3767111278,2026-06-19
a0M6g00000BqQzl,Dartmouth College Chapter,New England Zone,Region 1,Collegiate Chapter,Chapter,Hanover,New Hampshire,United States,43.64663218927043,-71.57110618072817,2026-06-19
a0M6g00000BqR5j,University Of New Hampshire,,Region 1,Collegiate Chapter,Institution,Durham,New Hampshire,United States,43.792370118646446,-71.58841458066445,2026-06-19
a0M6g00000BqQzQ,Rowan University National Society of Black Engineers,Primary Zone,Region 1,Collegiate Chapter,Chapter,Glassboro,New Jersey,United States,40.63344588535169,-74.58290779846416,2026-06-19
a0M6g00000BqQzo,New Jersey Institute of Technology Chapter,New Jersey Zone,Region 1,Collegiate Chapter,Chapter,Newark,New Jersey,United States,40.50448150539198,-74.81163750938173,2026-06-19
a0M6g00000BqQzq,Princeton University NSBE Chapter,New Jersey Zone,Region 1,Collegiate Chapter,Chapter,Princeton,New Jersey,United States,40.337727197096434,-74.30956914910999,2026-06-19
a0M6g00000BqQzs,Rutgers State University - Minority Engineering Educational Task Chapter,New Jersey Zone,Region 1,Collegiate Chapter,Chapter,Piscataway,New Jersey,United States,40.59619516705392,-74.2952028365678,2026-06-19
a0M6g00000BqQzu,Stevens Institute of Technology NSBE Chapter,New Jersey Zone,Region 1,Collegiate Chapter,Chapter,Hoboken,New Jersey,United States,39.97478350904082,-74.61011936108528,2026-06-19
a0M6g00000BqR0B,The College of New Jersey,New Jersey Zone,Region 1,Collegiate Chapter,Chapter,Ewing,New Jersey,United States,39.982992930619695,-74.79451339621981,2026-06-19
a0M6g00000BqR0a,Kean University,New Jersey Zone,Region 1,Collegiate Chapter,Chapter,Newark,New Jersey,United States,40.421617940067236,-74.3717302625818,2026-06-19
a0M6g00000BqR5q,South Jersey Professionals,New Jersey Zone,Region 1,Professional Chapter,Chapter,Pleasantville,New Jersey,United States,40.49050847792614,-74.26519141636103,2026-06-19
a0M6g00000BqRfP,North Jersey NSBE Professionals,New Jersey Zone,Region 1,Professional Chapter,Chapter,Union,New Jersey,United States,40.466506027933555,-74.31040088552535,2026-06-19
a0M6g00000W35Rt,West Orange High School NSBE Jr Chapter,Primary Zone,Region 1,NSBE Jr. Chapter,Chapter,WEST ORANGE,New Jersey,United States,39.98317859687629,-74.7068363946911,2026-06-19
a0M6g00000W36Oz,Rutgers University,New Jersey Zone,Region 1,Collegiate Chapter,Chapter,Piscataway,New Jersey,United States,40.38423244136267,-74.27032328676262,2026-06-19
a0M6g00000W36Uy,Morris County Links/MHS NSBE Jr. Chapter,New Jersey Zone,Region 1,NSBE Jr. Chapter,Chapter,Morristown,New Jersey,United States,39.95205408745776,-74.51077046051856,2026-06-19
a0M6g00000W36Wb,Dream Team NSBE Jr. Chapter - Central New Jersey (NJ) Links,New Jersey Zone,Region 1,NSBE Jr. Chapter,Chapter,New Brunswick,New Jersey,United States,40.423005179555076,-74.85028589760998,2026-06-19
a0MUJ000006XF9h,BB Prep NSBE Jr.,,Region 1,NSBE Jr. Chapter,Non-Member,Westampton Township,New Jersey,United States,40.22985289028737,-74.24406658303141,2026-06-19
a0MUJ00000CG7g9,Malcolm X Shabazz (MXS) NSBE Jr Chapter,,Region 1,NSBE Jr. Chapter,Non-Member,Newark,New Jersey,United States,40.419032966199104,-74.70465014564758,2026-06-19
a0M6g00000BqR57,University of New Mexico NSBE Chapter,Southwest Zone,Region 6,Collegiate Chapter,Chapter,Albuquerque,New Mexico,United States,35.087461790742346,-106.35486000361334,2026-06-19
a0M6g00000W35UG,Greater Albuquerque NSBE Jr,Southwest Zone,Region 6,NSBE Jr. Chapter,Chapter,ALBUQUERQUE,New Mexico,United States,35.087856269800845,-106.38922144421676,2026-06-19
a0M6g00000zEHn2,Justice Code NSBE Jr.,,Region 6,NSBE Jr. Chapter,Non-Member,Albuquerque,New Mexico,United States,34.903739175618206,-106.32062395257651,2026-06-19
a0M6g00000BqQze,New York University - Tandon School of Engineering Chapter,Metro/LI Zone,Region 1,Collegiate Chapter,Chapter,Brooklyn,New York,United States,42.00810353552855,-74.67746070647969,2026-06-19
a0M6g00000BqQzi,City College Of New York,Metro/LI Zone,Region 1,Collegiate Chapter,Chapter,NEW YORK,New York,United States,41.947041577357645,-75.23868288613497,2026-06-19
a0M6g00000BqQzj,Columbia University,Metro/LI Zone,Region 1,Collegiate Chapter,Chapter,New York,New York,United States,42.05507485698196,-74.79570359665091,2026-06-19
a0M6g00000BqQzk,Cornell University Chapter,Upstate Zone,Region 1,Collegiate Chapter,Chapter,Ithaca,New York,United States,42.3809281241834,-74.59893064095327,2026-06-19
a0M6g00000BqQzr,Rensselaer Polytechnic Institute,Upstate Zone,Region 1,Collegiate Chapter,Chapter,Troy,New York,United States,42.023179439907814,-75.0124916342081,2026-06-19
a0M6g00000BqQzw,NSBE Syracuse University Chapter,Upstate Zone,Region 1,Collegiate Chapter,Chapter,SYRACUSE,New York,United States,41.91150089462074,-74.89564064926388,2026-06-19
a0M6g00000BqR00,University of Rochester NSBE Chapter,Upstate Zone,Region 1,Collegiate Chapter,Chapter,Rochester,New York,United States,42.51403202608404,-74.80743429291554,2026-06-19
a0M6g00000BqR01,Long Island University NSBE Brooklyn Chapter,Metro/LI Zone,Region 1,Collegiate Chapter,Chapter,Brooklyn,New York,United States,42.23237498828936,-75.02339263495475,2026-06-19
a0M6g00000BqR04,Hofstra University,Metro/LI Zone,Region 1,Collegiate Chapter,Chapter,Hempstead,New York,United States,42.456435132199886,-74.95020938270876,2026-06-19
a0M6g00000BqR05,"Binghamton University, State University of New York",Upstate Zone,Region 1,Collegiate Chapter,Chapter,Binghamton,New York,United States,41.90978283931914,-75.04228607576061,2026-06-19
a0M6g00000BqR09,Union College NSBE Chapter,Upstate Zone,Region 1,Collegiate Chapter,Chapter,SCHENECTADY,New York,United States,41.862742668193434,-75.15666567361787,2026-06-19
a0M6g00000BqR5p,Rochester NSBE Professionals,Upstate Zone,Region 1,Professional Chapter,Chapter,Rochester,New York,United States,41.82809414669994,-74.98075505844989,2026-06-19
a0M6g00000BqRgb,The Greater Bronx Links NSBE Jr. - Bronx Fab Lab,New England Zone,Region 1,NSBE Jr. Chapter,Chapter,Bronx,New York,United States,42.259904185466254,-75.05774627633477,2026-06-19
a0M6g00000BqRgr,SUNY at Albany Chapter,Upstate Zone,Region 1,Collegiate Chapter,Chapter,Albany,New York,United States,42.10999324005369,-74.6266045090088,2026-06-19
a0M6g00000W35Af,University at Buffalo NSBE Chapter,Upstate Zone,Region 1,Collegiate Chapter,Chapter,BUFFALO,New York,United States,42.34210018510244,-74.91945135413854,2026-06-19
a0M6g00000W35H1,New York City Professionals XL Chapter,Metro/LI Zone,Region 1,Professional Chapter,Chapter,Brooklyn,New York,United States,42.01490461257828,-74.67015324085891,2026-06-19
a0M6g00000W35Nh,Brooklyn Technical High School NSBE Jr,Metro/LI Zone,Region 1,NSBE Jr. Chapter,Chapter,BROOKLYN,New York,United States,41.98029398181646,-75.07031108863833,2026-06-19
a0M6g00000W36P9,Clarkson University,Upstate Zone,Region 1,Collegiate Chapter,Chapter,Potsdam,New York,United States,42.452071370096064,-74.92737156130046,2026-06-19
a0M6g00000W36Q2,Rochester Institute of Technology Chapter,Upstate Zone,Region 1,Collegiate Chapter,Chapter,Rochester,New York,United States,42.335348564592586,-74.88452964408538,2026-06-19
a0M6g00000W36Se,Westchester County (NY) Greenburgh Engineers Links NSBE Jr,PCI Zone,Region 1,NSBE Jr. Chapter,Chapter,White Plains,New York,United States,42.273133446306645,-75.08848269593963,2026-06-19
a0M6g0000239bVb,Science Skills NSBE Jr.,,Region 1,NSBE Jr. Chapter,Non-Member,Brooklyn,New York,United States,41.98468644313866,-75.07230635698194,2026-06-19
a0M6g00002M93vF,"Albany District (NY) LINKS, Inc",,Region 1,NSBE Jr. Chapter,Non-Member,Albany,New York,United States,41.92453509485839,-74.68603094429645,2026-06-19
a0MUJ000000j42f,NSBE at Oswego Collegiate Chapter,,Region 1,Collegiate Chapter,Non-Member,Oswego,New York,United States,42.013998853275076,-74.90500842390993,2026-06-19
a0MUJ000001rtKL,Skidmore College Chapter,,Region 2,Collegiate Chapter,Non-Member,Saratoga Springs,New York,United States,42.37010809759896,-74.74937412343701,2026-06-19
a0MUJ00000202qH,University at Albany National Society of Black Engineers,,Region 1,Collegiate Chapter,Non-Member,Albany,New York,United States,42.12259638100893,-74.9646708839893,2026-06-19
a0MUJ0000028xL7,Canisius University Chapter,,Region 1,Collegiate Chapter,Non-Member,Buffalo,New York,United States,42.512017224254514,-74.82583276611469,2026-06-19
a0MUJ000002Ooyb,NSA Kappa League NSBE Jr. Chapter,,Region 1,Collegiate Chapter,Non-Member,Hicksville,New York,United States,42.38597291018252,-74.66626322154654,2026-06-19
a0MUJ0000050bW9,NY Capital Region NSBE Professionals,,Region 1,Professional Chapter,Non-Member,Latham,New York,United States,42.367038885360536,-75.16842545853251,2026-06-19
a0MUJ000006FnTB,Hamilton College Society for Black Engineers,,Region 1,Collegiate Chapter,Non-Member,Clinton,New York,United States,42.2092455136163,-75.22672508987982,2026-06-19
a0MUJ000007NkxN,Bronx Collaborative High School NSBE Jr Chapter,,Region 1,NSBE Jr. Chapter,Non-Member,Bronx,New York,United States,42.2727714885948,-74.62930640026853,2026-06-19
a0MUJ00000AOEor,Academy Charter School NSBE Jr Chapter,,Region 1,NSBE Jr. Chapter,Non-Member,Uniondale,New York,United States,42.174638445010075,-74.99497025499257,2026-06-19
a0M6g00000BqR0e,Duke University,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Durham,North Carolina,United States,35.305155925992715,-79.48457683436955,2026-06-19
a0M6g00000BqR0l,North Carolina A&T State University,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Greensboro,North Carolina,United States,35.35216787889111,-80.12766363468661,2026-06-19
a0M6g00000BqR0m,North Carolina State NSBE Chapter,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Raleigh,North Carolina,United States,35.452312628053456,-80.11054769625714,2026-06-19
a0M6g00000BqR0s,University of North Carolina at Charlotte,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Charlotte,North Carolina,United States,35.59864848968823,-79.79515753912003,2026-06-19
a0M6g00000BqR1N,Johnson C. Smith University,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Charlotte,North Carolina,United States,35.498864964320006,-80.12074666219759,2026-06-19
a0M6g00000BqR1R,University of North Carolina at Chapel Hill Chapter,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Chapel Hill,North Carolina,United States,35.358186257774456,-79.88726593540706,2026-06-19
a0M6g00000BqR1T,North Carolina Central University Chapter,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Durham,North Carolina,United States,35.32243591557857,-79.66768619207306,2026-06-19
a0M6g00000BqR1Y,Elizabeth City State University,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Elizabeth City,North Carolina,United States,35.42498037906737,-79.94496890185145,2026-06-19
a0M6g00000BqRfq,Crown Jewels Links - Phillip O. Berry Academy of Technology NSBE JR.,Comfort Zone,Region 2,NSBE Jr. Chapter,Chapter,Charlotte,North Carolina,United States,35.555954044024666,-79.8647922568516,2026-06-19
a0M6g00000BqRhw,"Wilmington (NC) LINKS- NSBE, Jr.",Comfort Zone,Region 2,NSBE Jr. Chapter,Chapter,Wilmington,North Carolina,United States,35.28122849537236,-80.07796974030092,2026-06-19
a0M6g00000W35HH,Research Triangle Professionals,Comfort Zone,Region 2,Professional Chapter,Chapter,Durham,North Carolina,United States,35.88400119461861,-80.15555585624168,2026-06-19
a0M6g00000W35HR,NSBE Charlotte Professionals Chapter,Comfort Zone,Region 2,Professional Chapter,Chapter,Matthews,North Carolina,United States,35.63578314906901,-79.81376759544496,2026-06-19
a0M6g00000W35RV,Dudley High School NSBE JR,Comfort Zone,Region 2,NSBE Jr. Chapter,Chapter,Haw River,North Carolina,United States,35.51323191270745,-79.8544900858975,2026-06-19
a0M6g00000W35Rj,North Carolina School of Science and Mathematics NSBE Jr,Comfort Zone,Region 2,NSBE Jr. Chapter,Chapter,DURHAM,North Carolina,United States,35.82647279626861,-79.56757640564953,2026-06-19
a0M6g00000W35SV,Research Triangle Proteges Nsbe Jr,Comfort Zone,Region 2,NSBE Jr. Chapter,Chapter,Durham,North Carolina,United States,35.46230998039067,-79.93067569132259,2026-06-19
a0M6g00000W36S3,Shaw University,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Raleigh,North Carolina,United States,35.44980399711983,-79.82051461961426,2026-06-19
a0MUJ0000029tP7,University of North Carolina - Pembroke Chapter,,Region 2,Collegiate Chapter,Non-Member,Pembroke,North Carolina,United States,35.75834685036117,-79.99664198717561,2026-06-19
a0MUJ000006ngPF,University of North Carolina-Greensboro,,Region 2,Collegiate Chapter,Non-Member,Greensboro,North Carolina,United States,35.5115810194384,-79.5051497676876,2026-06-19
a0MUJ000007BJRV,Young Saviours Academy NSBE Jr.,,Region 2,NSBE Jr. Chapter,Non-Member,Denver,North Carolina,United States,35.31406450289287,-79.83388027633231,2026-06-19
a0MUJ000009wDkT,High Point University,,Region 2,Collegiate Chapter,Non-Member,High Point,North Carolina,United States,35.778156629117746,-80.05110119190978,2026-06-19
a0MUJ000009yx4r,Methodist University,,Region 2,Collegiate Chapter,Non-Member,Fayetteville,North Carolina,United States,35.31322781400384,-80.05967523985304,2026-06-19
a0MUJ00000AqP7r,Greensboro Triad NSBE Professionals,,Region 2,Professional Chapter,Non-Member,Greensboro,North Carolina,United States,35.92324223547148,-80.14993715272522,2026-06-19
a0M6g00000BqR5F,North Dakota State University Chapter NSBE Chapter,MO Zone,Region 5,Collegiate Chapter,Chapter,Fargo,North Dakota,United States,47.31073738236795,-100.11211354096885,2026-06-19
a0M6g00000BqQzf,Youngstown State University,Primary Zone,Region 4,Collegiate Chapter,Chapter,Youngstown,Ohio,United States,40.116223627293536,-82.68081049936019,2026-06-19
a0M6g00000BqR2f,The Ohio State University,Primary Zone,Region 4,Collegiate Chapter,Chapter,Columbus,Ohio,United States,40.207930236117356,-82.71646656469852,2026-06-19
a0M6g00000BqR2j,University of Akron NSBE Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Akron,Ohio,United States,40.45191976793628,-82.52031026683716,2026-06-19
a0M6g00000BqR2k,NSBE at University of Cincinnati Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Cincinnati,Ohio,United States,40.04210197503831,-82.51755637846034,2026-06-19
a0M6g00000BqR2l,University of Dayton,Primary Zone,Region 4,Collegiate Chapter,Non-Member,Dayton,Ohio,United States,40.472166360498875,-83.00099455972654,2026-06-19
a0M6g00000BqR2t,University Of Toledo,Primary Zone,Region 4,Collegiate Chapter,Chapter,TOLEDO,Ohio,United States,40.579839171694694,-82.51607092074659,2026-06-19
a0M6g00000BqR2y,Case Western Reserve University,Primary Zone,Region 4,Collegiate Chapter,Chapter,Cleveland,Ohio,United States,40.216767438627905,-82.47175942336813,2026-06-19
a0M6g00000BqR2z,Ohio University-Athens,Primary Zone,Region 4,Collegiate Chapter,Chapter,ATHENS,Ohio,United States,40.35690320120906,-82.69251788196668,2026-06-19
a0M6g00000BqR33,Cleveland State University,Primary Zone,Region 4,Collegiate Chapter,Chapter,CLEVELAND,Ohio,United States,40.72803767353235,-82.86183974495256,2026-06-19
a0M6g00000BqR3N,Miami University Chapter of NSBE - Oxford Campus,,Region 4,Collegiate Chapter,Company,Oxford,Ohio,United States,40.607994542074074,-82.89203561752008,2026-06-19
a0M6g00000BqRQb,Northland High School NSBE Jr. Chapter,Primary Zone,Region 4,NSBE Jr. Chapter,Chapter,Columbus,Ohio,United States,40.59823246556904,-82.69440125679616,2026-06-19
a0M6g00000BqRQw,Greater Cleveland NSBE Jr. Chapter,PCI Zone,Region 4,NSBE Jr. Chapter,Chapter,Twinsburg,Ohio,United States,40.19023198665778,-82.82509673434754,2026-06-19
a0M6g00000W35Lk,Northeast Ohio NSBE Professionals Chapter,Primary Zone,Region 4,Professional Chapter,Chapter,Mayfield Heights,Ohio,United States,40.261127944054486,-83.06023912484375,2026-06-19
a0M6g00000W35Ll,"Dayton, OH Professionals Chapter",Primary Zone,Region 4,Professional Chapter,Chapter,Dayton,Ohio,United States,40.05966733906978,-82.87237994121497,2026-06-19
a0M6g00000W35Lo,Cincinnati NSBE Professionals,Primary Zone,Region 4,Professional Chapter,Chapter,Cincinnati,Ohio,United States,40.052106903472236,-82.99907356969275,2026-06-19
a0M6g00000W35a3,E-STEM NSBE Jr  Chapter,PCI Zone,Region 4,NSBE Jr. Chapter,Chapter,Columbus,Ohio,United States,40.5464113245956,-82.61925113502149,2026-06-19
a0M6g00002MAhUg,Sinclair Community College,,Region 4,Collegiate Chapter,Non-Member,Dayton,Ohio,United States,40.555789270520165,-82.89290778020901,2026-06-19
a0MUJ000005OHBJ,Wooster Black & Code NSBE Chapter,,Region 4,Collegiate Chapter,Non-Member,Wooster,Ohio,United States,40.66179661998238,-82.69923361638008,2026-06-19
a0MUJ00000712YQ,Ohio Wesleyan University NSBE Chapter,,Region 4,Collegiate Chapter,Non-Member,Delaware,Ohio,United States,40.12700143922264,-83.01431193698113,2026-06-19
a0MUJ000009nbfZ,Kent State University NSBE,,Region 4,Collegiate Chapter,Non-Member,Kent,Ohio,United States,40.523949798850786,-82.99385424449055,2026-06-19
a0M6g00000BqR3X,Oklahoma State University,OK Zone,Region 5,Collegiate Chapter,Chapter,Stillwater,Oklahoma,United States,35.57044689110743,-96.5846748668499,2026-06-19
a0M6g00000BqR3k,University of Oklahoma NSBE Chapter,,Region 5,Collegiate Chapter,Institution,Norman,Oklahoma,United States,35.21814732331334,-97.26731113867172,2026-06-19
a0M6g00000BqR4A,University Of Tulsa,OK Zone,Region 5,Collegiate Chapter,Chapter,Tulsa,Oklahoma,United States,35.91050120735136,-96.86966981610608,2026-06-19
a0M6g00000W35M9,Oklahoma City Professionals,OK Zone,Region 5,Professional Chapter,Chapter,Oklahoma City,Oklahoma,United States,35.30417898286296,-96.65080546017214,2026-06-19
a0M6g00000W36Ou,University Of Waterloo Chapter,Canada Zone,Region 1,Collegiate Chapter,Chapter,Waterloo,Ontario,Canada,51.52006621008938,-85.29785971082204,2026-06-19
a0M6g00000W36Q7,McMaster University Chapter,Canada Zone,Region 1,Collegiate Chapter,Chapter,Hamilton,Ontario,Canada,51.33905442090253,-85.48196896594939,2026-06-19
a0M6g00000W36Qb,University of Toronto Graduate Chapter,Canada Zone,Region 1,Collegiate Chapter,Chapter,TORONTO,Ontario,Canada,50.9391637874604,-85.2570026737764,2026-06-19
a0M6g00000W36RP,Carleton University NSBE Chapter,Canada Zone,Region 1,Collegiate Chapter,Chapter,OTTAWA,Ontario,Canada,51.110128635241935,-85.20866526733775,2026-06-19
a0MUJ000002VffF,NSBE at York University Chapter,,Region 1,Collegiate Chapter,Non-Member,Toronto,Ontario,Canada,51.48917162378982,-85.66048761925994,2026-06-19
a0MUJ000004VA7F,Toronto Metropolitan University - NSBE,,Region 1,Collegiate Chapter,Non-Member,Toronto,Ontario,Canada,51.32079964228001,-85.5113036222192,2026-06-19
a0M6g00000W35Y8,Portland Professionals Chapter (NSBE PRO - PDX),Northwest Zone,Region 6,Professional Chapter,Chapter,Portland,Oregon,United States,44.83374294853266,-122.24337284540672,2026-06-19
a0M6g00000BqR0d,Drexel University,Danger Zone,Region 2,Collegiate Chapter,Chapter,Philadelphia,Pennsylvania,United States,40.66829109326479,-77.17227641193728,2026-06-19
a0M6g00000BqR0k,Lafayette College Chapter of NSBE,Danger Zone,Region 2,Collegiate Chapter,Chapter,Easton,Pennsylvania,United States,40.51806855004148,-77.08542046548014,2026-06-19
a0M6g00000BqR0o,Pennsylvania State University - University Park,End Zone,Region 2,Collegiate Chapter,Chapter,State College,Pennsylvania,United States,40.748790744300805,-77.16289854327643,2026-06-19
a0M6g00000BqR0p,Temple University,Danger Zone,Region 2,Collegiate Chapter,Chapter,PHILADELPHIA,Pennsylvania,United States,40.77164756602933,-76.87136304680494,2026-06-19
a0M6g00000BqR0u,University of Pittsburgh,,Region 2,Collegiate Chapter,Non-Member,Pittsburgh,Pennsylvania,United States,40.53424267153056,-77.19954686368013,2026-06-19
a0M6g00000BqR1E,Villanova University,Danger Zone,Region 2,Collegiate Chapter,Chapter,Villanova,Pennsylvania,United States,40.24948091455885,-77.00253501058273,2026-06-19
a0M6g00000BqR1K,Lincoln University - NSBE LU,Danger Zone,Region 2,Collegiate Chapter,Chapter,Lincoln University,Pennsylvania,United States,40.6049130469322,-77.27418199874761,2026-06-19
a0M6g00000BqR1Q,Swarthmore College,Danger Zone,Region 2,Collegiate Chapter,Chapter,Swarthmore,Pennsylvania,United States,40.30660237416258,-76.93699550482722,2026-06-19
a0M6g00000BqRiB,Penn State University - Harrisburg,Danger Zone,Region 2,Collegiate Chapter,Chapter,Middletown,Pennsylvania,United States,40.51725706802839,-77.08194788125354,2026-06-19
a0M6g00000W35HE,Greater Philadelphia Professionals Chapter,Danger Zone,Region 2,Professional Chapter,Chapter,PHILADELPHIA,Pennsylvania,United States,40.34531390945771,-76.88667025932128,2026-06-19
a0M6g00000W35HM,NSBE Pittsburgh Professionals,End Zone,Region 2,Professional Chapter,Chapter,Pittsburgh,Pennsylvania,United States,40.36566123327528,-77.42007560497036,2026-06-19
a0M6g00000W35Mq,Harriton High School NSBE Jr.,Danger Zone,Region 2,NSBE Jr. Chapter,Chapter,Bryn Mawr,Pennsylvania,United States,40.842040002390405,-76.92094707910064,2026-06-19
a0M6g00000W35ZW,Carnegie Mellon University,End Zone,Region 2,Collegiate Chapter,Chapter,Pittsburgh,Pennsylvania,United States,40.389255185266315,-77.23089437827763,2026-06-19
a0M6g00000W36NN,Lehigh University Chapter,O Zone,Region 2,Collegiate Chapter,Chapter,Bethlehem,Pennsylvania,United States,40.754198433193984,-76.94489898633245,2026-06-19
a0M6g00000W36O7,"YMWIC Foundation, Inc. NSBE Jr Chapter",Danger Zone,Region 2,NSBE Jr. Chapter,Chapter,West Chester,Pennsylvania,United States,40.506088886526115,-77.1978413592054,2026-06-19
a0M6g00000W36OA,Bucknell University,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Lewisburg,Pennsylvania,United States,40.759953487363816,-77.04795981634304,2026-06-19
a0MUJ000002pmiz,The Shippensburg University NSBE Chapter,,Region 2,Collegiate Chapter,Non-Member,Shippensburg,Pennsylvania,United States,40.78882409101826,-77.16080132695093,2026-06-19
a0M6g00000W36QR,McGill University,Canada Zone,Region 1,Collegiate Chapter,Chapter,MONTREAL,Quebec,Canada,52.663130567763346,-73.26631869638537,2026-06-19
a0M6g00000W36Qg,Concordia University,Canada Zone,Region 1,Collegiate Chapter,Chapter,Montréal,Quebec,Canada,53.195800777524724,-73.34043179492716,2026-06-19
a0M6g00000BqR0G,University of Rhode Island,New England Zone,Region 1,Collegiate Chapter,Chapter,KINGSTON,Rhode Island,United States,41.40079673401251,-71.71870184304301,2026-06-19
a0MUJ000002Qip3,University of Regina NSBE Chapter,,Region 6,Collegiate Chapter,Non-Member,Regina,Saskatchewan,Canada,53.110420255575356,-106.78470193379265,2026-06-19
a0M6g00000BqR0f,Clemson University,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Clemson,South Carolina,United States,34.192349243595096,-81.03100572375102,2026-06-19
a0M6g00000BqR0v,University of South Carolina NSBE Chapter,Comfort Zone,Region 2,Collegiate Chapter,Chapter,COLUMBIA,South Carolina,United States,34.01041077358358,-80.67370723805837,2026-06-19
a0M6g00000BqR1S,Benedict College,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Columbia,South Carolina,United States,33.78313292170506,-81.07161425798024,2026-06-19
a0M6g00000BqR1X,Claflin University Chapter,Comfort Zone,Region 2,Collegiate Chapter,Chapter,Orangeburg,South Carolina,United States,33.93301079022878,-80.88831443837637,2026-06-19
a0M6g00000BqR1e,The Citadel Chapter,,Region 2,Collegiate Chapter,Non-Member,Charleston,South Carolina,United States,33.79328998433736,-80.87376467089261,2026-06-19
a0M6g00000W35Ha,S.C. Midlands Professional Chapter,Comfort Zone,Region 2,Professional Chapter,Chapter,Columbia,South Carolina,United States,34.16165895869655,-80.9676588203614,2026-06-19
a0MUJ000002Oker,College of Charleston NSBE Chapter,,Region 2,Collegiate Chapter,Non-Member,Charleston,South Carolina,United States,33.644611526525445,-81.03096281198191,2026-06-19
a0MUJ000002VQWX,Dominion Youth Inc NSBE Jr Chapter,,Region 2,NSBE Jr. Chapter,Non-Member,North Charleston,South Carolina,United States,33.782766887815185,-81.20323091488164,2026-06-19
a0MUJ000008AGtJ,University of South Carolina Aiken,,Region 2,Collegiate Chapter,Non-Member,Aiken,South Carolina,United States,33.62090205038819,-80.81581354862443,2026-06-19
